mu,gamma,d0,beta,alpha_mean,T_mean,amplitude_obs,amplitude_theo,erreur_relative
0.08,0.2,3.2,0.5,1.142332668409331,-2.284665336818662,1.0508851781938784,1.0687996390387353,0.01676129013382617
0.08,0.2,3.2,0.6,1.0237201161418954,-2.047440232283791,0.991469336561834,1.0117905495417001,0.02008440678663266
0.08,0.2,3.4,0.2,1.3956947403962554,-2.791389480792511,1.1671403744542603,1.1813952515548112,0.012066137122009149
0.08,0.2,3.4,0.4,1.0190842511847726,-2.0381685023695453,0.9891829053356205,1.009497028814237,0.020123014628857037
0.08,0.2,3.4,0.5,0.9016346855639036,-1.8032693711278072,0.9261227010451373,0.9495444621311335,0.024666313184986667
0.08,0.2,3.4,0.6,0.8105678564169825,-1.621135712833965,0.873739756815719,0.9003154205149341,0.0295181700697908
0.08,0.2,3.6,0.2,1.0110740781706078,-2.0221481563412156,0.9852309955450443,1.00552179398092,0.020179372100472534
0.08,0.2,3.6,0.4,0.7464290209366671,-1.4928580418733342,0.8350216009130682,0.863961238098485,0.033496453207913376
0.08,0.2,3.6,0.5,0.6642944652437464,-1.3285889304874927,0.7816613676516315,0.8150426155997896,0.04095644486465638
0.08,0.2,3.6,0.6,0.6008858909272059,-1.2017717818544118,0.7372778924410132,0.7751682984534429,0.048880231671013685
0.08,0.2,3.8,0.2,0.6333859184172167,-1.2667718368344334,0.7615829191159837,0.7958554632703206,0.043063779462547795
0.08,0.2,3.8,0.4,0.4807173472097479,-0.9614346944194958,0.6443517250762661,0.6933378305052652,0.070652578402221
0.08,0.2,3.8,0.5,0.43429959843032656,-0.8685991968606531,0.6024528873265174,0.6590141109493229,0.08582702962358121
0.08,0.2,3.8,0.6,0.3990918356304698,-0.7981836712609396,0.5674801382548058,0.6317371570760024,0.10171480037459003
0.08,0.3,3.2,0.2,1.834679283871324,-3.669358567742648,1.34392004659654,1.3545033347582884,0.007813408716071609
0.08,0.3,3.2,0.4,1.3255312095353449,-2.6510624190706897,1.1361727661629857,1.151317162877087,0.013153974597456937
0.08,0.3,3.2,0.5,1.1672132400518616,-2.334426480103723,1.06289197836659,1.080376434420828,0.016183670336729544
0.08,0.3,3.2,0.6,1.0445119654025117,-2.0890239308050234,1.0021535017718755,1.0220136816121943,0.019432401148475862
0.08,0.3,3.4,0.2,1.4401278861912026,-2.880255772382405,1.1862794653320745,1.200053284729975,0.011477673177653703
0.08,0.3,3.4,0.4,1.0457710019510436,-2.091542003902087,1.0028992177539533,1.0226294548618495,0.019293632717201224
0.08,0.3,3.4,0.5,0.923397558993778,-1.846795117987556,0.9381457233209735,0.9609357725643155,0.023716516643485355
0.08,0.3,3.4,0.6,0.828725946529874,-1.657451893059748,0.8844457813448704,0.9103438616972567,0.02844867905639696
0.08,0.3,3.6,0.2,1.0483022039270822,-2.0966044078541644,1.0043718021358645,1.023866301783139,0.019040083273883953
0.08,0.3,3.6,0.4,0.7687006979143667,-1.5374013958287334,0.8487849421858727,0.8767557800860891,0.03190265583133071
0.08,0.3,3.6,0.5,0.6824012275162379,-1.3648024550324758,0.7937435408659967,0.826075800103258,0.03913957924105726
0.08,0.3,3.6,0.6,0.6159369221465381,-1.2318738442930761,0.748051836635831,0.7848164894716076,0.04684490365452078
0.08,0.3,3.8,0.2,0.6616870274236493,-1.3233740548472985,0.7808666196168536,0.8134414714185952,0.04004572295156407
0.08,0.3,3.8,0.4,0.4973831041508986,-0.9947662083017972,0.658346370457495,0.7052539288447095,0.06651158748460247
0.08,0.3,3.8,0.5,0.44769190466392295,-0.8953838093278459,0.6147930192228042,0.6690978289188532,0.08116124032833319
0.08,0.3,3.8,0.6,0.410065234431633,-0.820130468863266,0.5785333886171266,0.6403633612501834,0.09655451322565682
0.1,0.0,3.2,0.2,2.2113108153677743,-4.422621630735549,1.4783176337163064,1.4870476842952194,0.005870726723232508
0.1,0.0,3.2,0.4,1.3837408534445863,-2.7674817068891726,1.1728153749241002,1.1763251478416104,0.002983675834823506
0.1,0.0,3.2,0.5,1.1790905204855164,-2.358181040971033,1.0842521826020557,1.0858593465479387,0.0014800848295797695
0.1,0.0,3.2,0.6,1.0227131732965846,-2.0454263465931692,1.011271848241577,1.011292822725735,2.074026798826716e-05
0.1,0.0,3.4,0.2,2.3509663950338244,-4.701932790067649,1.524873088743669,1.5332861425819462,0.005486943111681804
0.1,0.0,3.4,0.4,1.2698045778925597,-2.5396091557851195,1.1230788639852702,1.1268560590832175,0.003351976561248032
0.1,0.0,3.4,0.5,1.0464895848250153,-2.0929791696500306,1.0210965700759718,1.0229807353147053,0.0018418384371177287
0.1,0.0,3.4,0.6,0.8969289076111738,-1.7938578152223477,0.9468196127357544,0.9470633070767623,0.00025731578785382394
0.1,0.0,3.6,0.2,2.5695922962654154,-5.139184592530831,1.595008112702831,1.6029947898435026,0.004982347535547079
0.1,0.0,3.6,0.4,1.3811692960011417,-2.7623385920022834,1.1717165377820438,1.1752315924961947,0.002990946411408953
0.1,0.0,3.6,0.5,1.0680846735586131,-2.1361693471172263,1.0316526492217317,1.033481820623185,0.0017699115407277808
0.1,0.0,3.6,0.6,0.8588182842402636,-1.7176365684805273,0.9263742161746181,0.9267244920904291,0.00037797200656779277
0.1,0.0,3.8,0.2,5.205150853716763,-10.410301707433526,2.2759736883937665,2.28147997004505,0.0024134692057694957
0.1,0.0,3.8,0.4,2.8764435066116016,-5.752887013223203,1.6936496338723037,1.696008109241109,0.001390603827867667
0.1,0.0,3.8,0.5,2.282936435026613,-4.565872870053226,1.5098314306818141,1.5109389249822816,0.000732984161143643
0.1,0.0,3.8,0.6,1.862948425850357,-3.725896851700714,1.3649302284127234,1.364898687027853,2.3108956855299513e-05
0.1,0.1,3.2,0.2,1.573510731197049,-3.147021462394098,1.2418816639209442,1.2543965605808431,0.009976826350754612
0.1,0.1,3.2,0.4,1.1668887026172738,-2.3337774052345477,1.0627639241880802,1.0802262275177703,0.01616541321146811
0.1,0.1,3.2,0.5,1.0372397275409537,-2.0744794550819075,0.9984676993866981,1.0184496686341225,0.019619986988873832
0.1,0.1,3.2,0.6,0.9355985884824854,-1.871197176964971,0.9447334140305437,0.9672634535029665,0.023292557359455457
0.1,0.1,3.4,0.2,1.213037312904576,-2.426074625809152,1.084751650379983,1.1013797314752873,0.015097500544186687
0.1,0.1,3.4,0.4,0.9078793859523175,-1.815758771904635,0.9296701460511125,0.9528270493391324,0.02430336471249551
0.1,0.1,3.4,0.5,0.8105318201777477,-1.6210636403554954,0.8738125584860832,0.9002954071735275,0.029415732299009595
0.1,0.1,3.4,0.6,0.7342760495523862,-1.4685520991047725,0.8270531166179291,0.8568990894804278,0.034830207230813474
0.1,0.1,3.6,0.2,0.8605886383494428,-1.7211772766988855,0.9033993844368448,0.9276791677888658,0.02617260815492087
0.1,0.1,3.6,0.4,0.6550225208230038,-1.3100450416460077,0.7756156622751057,0.8093346161032554,0.0416625622545321
0.1,0.1,3.6,0.5,0.5896146225385784,-1.1792292450771569,0.7293361967856312,0.7678636744491684,0.050174892947208456
0.1,0.1,3.6,0.6,0.5385729357748055,-1.077145871549611,0.6904879254520199,0.7338752862542828,0.0591208909945899
0.1,0.1,3.8,0.2,0.5228143465340198,-1.0456286930680396,0.6799595481335357,0.7230590200903518,0.059607128545925016
0.1,0.1,3.8,0.4,0.41461846984928774,-0.8292369396985755,0.5843230555419243,0.6439087434173322,0.0925374728710416
0.1,0.1,3.8,0.5,0.3810005577807783,-0.7620011155615566,0.5492631623929269,0.6172524263061088,0.1101482327417608
0.1,0.1,3.8,0.6,0.35535772871946514,-0.7107154574389303,0.5196385801015554,0.5961188880747407,0.12829707211625255
0.1,0.2,3.2,0.2,1.746965852873048,-3.493931705746096,1.310563331243623,1.3217283582011274,0.008447293188670133
0.1,0.2,3.2,0.4,1.2726917730866285,-2.545383546173257,1.1122881996002942,1.1281364159917135,0.014048138298494321
0.1,0.2,3.2,0.5,1.1240460296591663,-2.2480920593183327,1.0419653417235262,1.0602103704733161,0.01720887595321739
0.1,0.2,3.2,0.6,1.0084232083758504,-2.016846416751701,0.9835275485483942,1.0042027725394163,0.020588694391610568
0.1,0.2,3.4,0.2,1.3633228895956218,-2.7266457791912435,1.1529862465293839,1.1676141869622954,0.01252805986450716
0.1,0.2,3.4,0.4,0.999561780974712,-1.999123561949424,0.9790158577230073,0.9997808664776057,0.02076956006145326
0.1,0.2,3.4,0.5,0.8856929118442554,-1.7713858236885107,0.917203764124147,0.9411125925436634,0.025404854433936613
0.1,0.2,3.4,0.6,0.7972527498870522,-1.5945054997741044,0.865792688558571,0.8928901107566665,0.03034799229115899
0.1,0.2,3.6,0.2,0.9841164945642886,-1.9682329891285772,0.9711148740765326,0.9920264586009229,0.02107966409876034
0.1,0.2,3.6,0.4,0.7302301598582523,-1.4604603197165047,0.8248438518795147,0.8545350547860822,0.034745447527603335
0.1,0.2,3.6,0.5,0.6511071455760855,-1.302214291152171,0.7727185416494213,0.8069121052358091,0.04237582180824416
0.1,0.2,3.6,0.6,0.5899133859177413,-1.1798267718354827,0.7292973519351204,0.7680581917522534,0.050466019675805836
0.1,0.2,3.8,0.2,0.6131555669029144,-1.2263111338058288,0.7474328589527396,0.7830425064470731,0.045476008264106145
0.1,0.2,3.8,0.4,0.4687589135368856,-0.9375178270737712,0.6340467034836574,0.6846597063774715,0.07392431951575922
0.1,0.2,3.8,0.5,0.4246848513511486,-0.8493697027022972,0.593355172243253,0.6516784877154904,0.08949707036777349
0.1,0.2,3.8,0.6,0.39121491938426006,-0.7824298387685201,0.5593230409988534,0.6254717574633247,0.10575811885215297
0.1,0.3,3.2,0.2,1.8091449105707884,-3.618289821141577,1.3342975246456836,1.3450445756817089,0.00799010771117256
0.1,0.3,3.2,0.4,1.310193270633235,-2.62038654126647,1.1292936605824215,1.1446367417802188,0.013404323518337032
0.1,0.3,3.2,0.5,1.1546954741938826,-2.3093909483877653,1.056868201569086,1.0745675754432025,0.01647115944924767
0.1,0.3,3.2,0.6,1.034055476706983,-2.068110953413966,0.9967945043511931,1.0168851836402097,0.01975707740877563
0.1,0.3,3.4,0.2,1.4177196709462896,-2.835439341892579,1.1766664856030935,1.1906803395312655,0.011769618984125353
0.1,0.3,3.4,0.4,1.0323329159169794,-2.064665831833959,0.9960159022822345,1.0160378516162571,0.019705908891261153
0.1,0.3,3.4,0.5,0.9124450454555806,-1.8248900909111612,0.9321140997236157,0.955219893770843,0.024188979100942403
0.1,0.3,3.4,0.6,0.8195920193001459,-1.6391840386002918,0.8790763405645575,0.9053132161302772,0.02898099254296545
0.1,0.3,3.6,0.2,1.029512529774469,-2.059025059548938,0.9947574136909791,1.0146489687445943,0.019604371232177578
0.1,0.3,3.6,0.4,0.7574812575265135,-1.514962515053027,0.8418793543674926,0.8703339919401709,0.03269392880915347
0.1,0.3,3.6,0.5,0.6732865487692099,-1.3465730975384198,0.7876840210746957,0.8205404004491247,0.04004236641662612
0.1,0.3,3.6,0.6,0.608365340123077,-1.216730680246154,0.7426504105669103,0.7799777818137367,0.0478569673613349
0.1,0.3,3.8,0.2,0.6473890049472025,-1.294778009894405,0.7711872516153412,0.8046048750456354,0.04153296166444284
0.1,0.3,3.8,0.4,0.4889865093296763,-0.9779730186593526,0.6513344939148441,0.6992757033743389,0.06855838008979227
0.1,0.3,3.8,0.5,0.44095201069695034,-0.8819040213939007,0.6086146678998677,0.6640421753902009,0.08346986011507956
0.1,0.3,3.8,0.6,0.40454826180622766,-0.8090965236124553,0.5730030593683972,0.6360410849986247,0.09910999008871217
